model_key,mode,gate_type,selected_trial,feature_bundle,variant,n_features,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std,delta_closed_f1_vs_baseline,delta_pr_auc_closed_vs_baseline
rf,single,diagnostic,35,v2_rf_single,minus_source_counts_only,29.0,0.8578806120945505,0.013774646768320657,0.9204682445633459,0.0036231619309367146,0.9233928571428571,0.017284570505251787,0.9218337268197991,0.008302337294042363,0.2170000681382498,0.03400914077532746,0.2075187969924812,0.043655135430202684,0.20993027503268236,0.03247376797007602,0.17395245858000435,0.025583390486809323,-0.02441431519658313,-0.008064023151478111
rf,single,diagnostic,35,v2_rf_single,minus_source_ohe_only,33.0,0.8612860194910438,0.013440454534911528,0.919861299278752,0.002528424825542683,0.9282142857142857,0.01701215051973506,0.9239303959188744,0.008104219479651448,0.2201968703895137,0.029483681540144406,0.19689849624060152,0.032777344533555346,0.20569509608067588,0.022768861642103653,0.17185807072384132,0.023516366014170988,-0.02864949414858961,-0.010158411007641144
rf,single,diagnostic,35,v2_rf_single,minus_temporal_recency_bins,30.0,0.8638834220884464,0.013348880109887076,0.9215786519954067,0.002875869756745729,0.9292857142857143,0.016887986310766972,0.925327888103598,0.008026491146152906,0.2379565229196548,0.03448432173663675,0.21463032581453634,0.036200535544223755,0.2233243830753029,0.027559354563919426,0.17948921049741323,0.02612911483019201,-0.011020207153962597,-0.002527271234069234
rf,single,diagnostic,35,v2_rf_single,minus_temporal_continuous,33.0,0.8622608347891978,0.012365759630246335,0.9204622883624107,0.004609414161521337,0.92875,0.0186510997104236,0.9244524749630465,0.0076288923397966925,0.22198025621900802,0.02844362632910888,0.20225563909774436,0.06073691289579907,0.20795639680566796,0.039791916033200876,0.176812385161666,0.02724954272296465,-0.026388193423597522,-0.005204096569816463
rf,single,diagnostic,35,v2_rf_single,minus_temporal_diversity_only,33.0,0.8614486202614241,0.016078722499169935,0.9209314862097371,0.0031974498800653463,0.9271428571428573,0.02040408122440812,0.923897892003037,0.009731658183895193,0.2293474814181235,0.03462351712277544,0.20939849624060153,0.040439316832318786,0.21582461154814697,0.028105343796577763,0.1787014752126155,0.025195521210107593,-0.018519978681118515,-0.0033150065188669586
rf,single,diagnostic,35,v2_rf_single,minus_contact_presence_counts,27.0,0.8671283335789008,0.013405526881038967,0.9201129861102677,0.004031315094678376,0.9349999999999999,0.018388522374079994,0.9273785368579432,0.008113810000555647,0.2335325429318683,0.036493215542787324,0.19354636591478697,0.049690272211900394,0.208168770970941,0.0345934920087277,0.176121629566321,0.025685973418321392,-0.02617581925832449,-0.005894852165161474
rf,single,diagnostic,35,v2_rf_single,minus_completeness_aggregates,30.0,0.8591764192047823,0.01691084499422354,0.9195407823213706,0.002572806935310283,0.9260714285714284,0.021668301874453583,0.9226502616443352,0.01027190398416167,0.21517371376008226,0.03221909529038066,0.1951127819548872,0.03848025902470578,0.20135739219094387,0.02414639983124034,0.1649369644639291,0.021926552779315715,-0.03298719803832162,-0.017079517267553357
rf,single,diagnostic,35,v2_rf_single,minus_name_lexical,31.0,0.8533335789008397,0.0210195274678525,0.9200844222198172,0.0032765512942420686,0.9183928571428572,0.026511092210697026,0.9190228802029962,0.012897364245103123,0.20967062391959615,0.03803701325251121,0.2076127819548872,0.046057543682926805,0.2046198440853937,0.032235576157705795,0.17706783917744187,0.032115345781908396,-0.0297247461438718,-0.004948642554040594
rf,single,diagnostic,35,v2_rf_single,minus_brand_only,34.0,0.8637202951019807,0.013108704741551647,0.9227721141928562,0.0030164643342229,0.9276785714285714,0.017095358303065883,0.9251239579491777,0.007924454725485577,0.24546561251295254,0.031016780256997847,0.22888471177944866,0.03765064652297611,0.2343445902292655,0.024840515402730603,0.18201648173148247,0.02903134858544224,0.0,0.0
rf,single,diagnostic,35,v2_rf_single,minus_interactions_contact_temporal,33.0,0.8616117472478898,0.013224910053501446,0.920397568149616,0.0039976851044160495,0.9280357142857143,0.019497023582368357,0.9240594295892987,0.008179431926040589,0.22106096922040397,0.027838352489557048,0.20225563909774436,0.05543824100145715,0.2076501537682418,0.03526012787878733,0.17774434861822316,0.024743805199289794,-0.02669443646102368,-0.004272133113259302
rf,single,diagnostic,35,v2_rf_single,minus_interactions_source_contact,34.0,0.8637202951019807,0.013108704741551647,0.9227721141928562,0.0030164643342229,0.9276785714285714,0.017095358303065883,0.9251239579491777,0.007924454725485577,0.24546561251295254,0.031016780256997847,0.22888471177944866,0.03765064652297611,0.2343445902292655,0.024840515402730603,0.18201648173148247,0.02903134858544224,0.0,0.0
rf,single,diagnostic,35,v2_rf_single,minus_interactions_sparse_risk,34.0,0.8637202951019807,0.013108704741551647,0.9227721141928562,0.0030164643342229,0.9276785714285714,0.017095358303065883,0.9251239579491777,0.007924454725485577,0.24546561251295254,0.031016780256997847,0.22888471177944866,0.03765064652297611,0.2343445902292655,0.024840515402730603,0.18201648173148247,0.02903134858544224,0.0,0.0
rf,single,diagnostic,35,v2_rf_single,minus_interactions_brand_contact,34.0,0.8637202951019807,0.013108704741551647,0.9227721141928562,0.0030164643342229,0.9276785714285714,0.017095358303065883,0.9251239579491777,0.007924454725485577,0.24546561251295254,0.031016780256997847,0.22888471177944866,0.03765064652297611,0.2343445902292655,0.024840515402730603,0.18201648173148247,0.02903134858544224,0.0,0.0
